order_id,comp_code,subject_id,package_code,status,created_at,submitted_at,completed_at,cancelled_at,reopened_count,sla_target_hours,tat_hours,tat_bucket,dmr_flag,mr_flag,adjudication_result,created_by_email,channel,list_price,discount_pct,net_amount,invoice_ref,search_text
3427,C010,3712,C010-PKG-1,COMPLETED,2025-05-14 10:10:03.531315+05:30,2025-05-14 14:10:03.531315+05:30,2025-05-17 15:10:03.531315+05:30,,0,72,73,>72h,f,f,,julieryan@hotmail.com,API,1938.31,5.00,1841.39,,
3428,C010,3763,C010-PKG-2,COMPLETED,2025-05-14 05:50:03.531315+05:30,2025-05-14 12:50:03.531315+05:30,2025-05-15 18:50:03.531315+05:30,,0,72,30,24–48h,f,f,,phicks@yahoo.com,BULK,3159.66,15.00,2685.71,,
3429,C010,3994,C010-PKG-2,COMPLETED,2025-05-15 07:05:03.531315+05:30,2025-05-15 13:05:03.531315+05:30,2025-05-17 10:05:03.531315+05:30,,1,36,45,24–48h,f,f,,brownjohn@gmail.com,PORTAL,3159.66,5.00,3001.68,,
3430,C010,3790,C010-PKG-4,COMPLETED,2025-05-15 07:07:03.531315+05:30,2025-05-15 15:07:03.531315+05:30,2025-05-16 17:07:03.531315+05:30,,0,48,26,24–48h,f,f,,gabriel69@gmail.com,BULK,3185.82,0.00,3185.82,,
3431,C010,3842,C010-PKG-2,IN_PROGRESS,2025-05-15 16:40:03.531315+05:30,2025-05-15 16:40:03.531315+05:30,,,0,24,,,f,f,,nandrews@gmail.com,PORTAL,3159.66,5.00,3001.68,,
3432,C010,3699,C010-PKG-1,IN_PROGRESS,2025-05-16 05:04:03.531315+05:30,2025-05-16 11:04:03.531315+05:30,,,1,48,,,t,f,,brookewarner@hotmail.com,PORTAL,1938.31,10.00,1744.48,,
3433,C010,3701,C010-PKG-3,COMPLETED,2025-05-16 15:54:03.531315+05:30,2025-05-16 15:54:03.531315+05:30,2025-05-17 23:54:03.531315+05:30,,1,72,32,24–48h,f,f,,,BULK,1455.23,0.00,1455.23,,
3434,C010,3952,C010-PKG-1,PENDING,2025-05-16 09:25:03.531315+05:30,2025-05-16 10:25:03.531315+05:30,,,0,72,,,f,f,,shawnstevens@yahoo.com,API,1938.31,10.00,1744.48,,
3435,C010,3925,C010-PKG-2,IN_PROGRESS,2025-05-16 14:50:03.531315+05:30,2025-05-16 14:50:03.531315+05:30,,,1,24,,,f,f,,heather62@yahoo.com,BULK,3159.66,10.00,2843.69,,
3437,C010,3727,C010-PKG-1,COMPLETED,2025-05-17 05:23:03.531315+05:30,2025-05-17 06:23:03.531315+05:30,2025-05-18 12:23:03.531315+05:30,,1,72,30,24–48h,f,f,,,PORTAL,1938.31,15.00,1647.56,,
3438,C010,3904,C010-PKG-2,COMPLETED,2025-05-18 14:27:03.531315+05:30,2025-05-18 16:27:03.531315+05:30,2025-05-19 08:27:03.531315+05:30,,0,24,16,<=24h,f,f,,zacharyvillarreal@gmail.com,BULK,3159.66,5.00,3001.68,,
3439,C010,3996,C010-PKG-1,COMPLETED,2025-05-20 02:12:03.531315+05:30,2025-05-20 10:12:03.531315+05:30,2025-05-22 16:12:03.531315+05:30,,0,36,54,48–72h,f,f,,david08@yahoo.com,API,1938.31,0.00,1938.31,,
3440,C010,3751,C010-PKG-3,COMPLETED,2025-05-19 22:13:03.531315+05:30,2025-05-20 05:13:03.531315+05:30,2025-05-20 13:13:03.531315+05:30,,0,24,8,<=24h,f,f,,mperkins@yahoo.com,API,1455.23,10.00,1309.71,,
3441,C010,3705,C010-PKG-4,COMPLETED,2025-05-20 00:03:03.531315+05:30,2025-05-20 08:03:03.531315+05:30,2025-05-22 14:03:03.531315+05:30,,0,48,54,48–72h,f,f,,,PORTAL,3185.82,10.00,2867.24,,
3442,C010,3775,C010-PKG-3,PENDING,2025-05-21 17:20:03.531315+05:30,2025-05-21 19:20:03.531315+05:30,,,0,72,,,f,f,,chavezroberto@yahoo.com,PORTAL,1455.23,15.00,1236.95,,
3443,C010,3884,C010-PKG-1,IN_PROGRESS,2025-05-20 21:54:03.531315+05:30,2025-05-20 22:54:03.531315+05:30,,,0,24,,,f,f,,,BULK,1938.31,5.00,1841.39,,
3450,C010,3880,C010-PKG-3,COMPLETED,2025-05-23 09:09:03.531315+05:30,2025-05-23 17:09:03.531315+05:30,2025-05-25 01:09:03.531315+05:30,,1,24,32,24–48h,t,f,REVIEW,benjamin97@gmail.com,BULK,1455.23,5.00,1382.47,,
3451,C010,3632,C010-PKG-3,COMPLETED,2025-05-24 01:07:03.531315+05:30,2025-05-24 09:07:03.531315+05:30,2025-05-25 19:07:03.531315+05:30,,1,24,34,24–48h,f,f,,luke67@yahoo.com,BULK,1455.23,10.00,1309.71,,
3452,C010,3654,C010-PKG-3,IN_PROGRESS,2025-05-24 15:11:03.531315+05:30,2025-05-24 16:11:03.531315+05:30,,,0,48,,,f,f,,ywilson@gmail.com,API,1455.23,5.00,1382.47,,
3453,C010,3754,C010-PKG-4,IN_PROGRESS,2025-05-25 17:09:03.531315+05:30,2025-05-25 19:09:03.531315+05:30,,,0,48,,,f,f,,bpadilla@hotmail.com,BULK,3185.82,0.00,3185.82,,
3454,C010,3721,C010-PKG-1,COMPLETED,2025-05-26 08:07:03.531315+05:30,2025-05-26 11:07:03.531315+05:30,2025-05-27 01:07:03.531315+05:30,,0,48,14,<=24h,f,f,,richardmclaughlin@gmail.com,API,1938.31,0.00,1938.31,,
3455,C010,3809,C010-PKG-3,COMPLETED,2025-05-26 21:08:03.531315+05:30,2025-05-27 01:08:03.531315+05:30,2025-05-28 08:08:03.531315+05:30,,1,72,31,24–48h,f,f,,ggeorge@hotmail.com,API,1455.23,10.00,1309.71,,
3456,C010,3991,C010-PKG-2,IN_PROGRESS,2025-05-26 22:58:03.531315+05:30,2025-05-27 05:58:03.531315+05:30,,,0,72,,,f,f,,qtaylor@hotmail.com,PORTAL,3159.66,0.00,3159.66,,
3458,C010,3934,C010-PKG-1,IN_PROGRESS,2025-05-28 10:19:03.531315+05:30,2025-05-28 14:19:03.531315+05:30,,,0,36,,,f,f,,nbailey@gmail.com,PORTAL,1938.31,5.00,1841.39,,
3459,C010,3826,C010-PKG-2,IN_PROGRESS,2025-05-29 01:41:03.531315+05:30,2025-05-29 03:41:03.531315+05:30,,,0,48,,,f,f,,anthonycharles@gmail.com,PORTAL,3159.66,0.00,3159.66,,
3460,C010,3707,C010-PKG-2,COMPLETED,2025-05-28 20:08:03.531315+05:30,2025-05-28 21:08:03.531315+05:30,2025-05-30 07:08:03.531315+05:30,,0,24,34,24–48h,f,f,,coxthomas@hotmail.com,BULK,3159.66,5.00,3001.68,,
3461,C010,3892,C010-PKG-3,COMPLETED,2025-05-29 20:12:03.531315+05:30,2025-05-30 00:12:03.531315+05:30,2025-05-30 23:12:03.531315+05:30,,0,72,23,<=24h,f,f,,skinnerrussell@yahoo.com,PORTAL,1455.23,15.00,1236.95,,
3462,C010,3791,C010-PKG-3,DRAFT,2025-05-29 21:34:03.531315+05:30,,,,0,48,,,f,f,,kellybond@yahoo.com,PORTAL,1455.23,0.00,1455.23,,
3463,C010,3660,C010-PKG-2,COMPLETED,2025-05-30 05:35:03.531315+05:30,2025-05-30 12:35:03.531315+05:30,2025-06-01 00:35:03.531315+05:30,,0,24,36,24–48h,f,f,,ashley07@yahoo.com,API,3159.66,5.00,3001.68,,
3464,C010,3849,C010-PKG-1,IN_PROGRESS,2025-05-31 01:20:03.531315+05:30,2025-05-31 06:20:03.531315+05:30,,,0,48,,,f,f,,mackenziehall@gmail.com,PORTAL,1938.31,10.00,1744.48,,
3465,C010,3898,C010-PKG-1,IN_PROGRESS,2025-05-31 17:05:03.531315+05:30,2025-05-31 21:05:03.531315+05:30,,,1,72,,,f,f,,tyler07@yahoo.com,PORTAL,1938.31,5.00,1841.39,,
3466,C010,3889,C010-PKG-4,IN_PROGRESS,2025-05-31 10:53:03.531315+05:30,2025-05-31 16:53:03.531315+05:30,,,0,48,,,f,f,,dandrews@gmail.com,API,3185.82,5.00,3026.53,,
3468,C010,3935,C010-PKG-2,COMPLETED,2025-06-02 06:44:03.531315+05:30,2025-06-02 12:44:03.531315+05:30,2025-06-05 01:44:03.531315+05:30,,0,36,61,48–72h,f,f,,amanda98@yahoo.com,PORTAL,3159.66,0.00,3159.66,,
3469,C010,3667,C010-PKG-4,DRAFT,2025-06-03 13:18:03.531315+05:30,,,,1,36,,,f,f,,kimberlypalmer@yahoo.com,BULK,3185.82,10.00,2867.24,,
3470,C010,3930,C010-PKG-4,COMPLETED,2025-06-03 16:08:03.531315+05:30,2025-06-03 20:08:03.531315+05:30,2025-06-09 02:08:03.531315+05:30,,0,72,126,>72h,f,f,,jasmineevans@hotmail.com,BULK,3185.82,0.00,3185.82,,
3471,C010,3979,C010-PKG-2,COMPLETED,2025-06-02 22:22:03.531315+05:30,2025-06-02 23:22:03.531315+05:30,2025-06-03 19:22:03.531315+05:30,,0,48,20,<=24h,f,f,,littlewhitney@yahoo.com,BULK,3159.66,15.00,2685.71,,
3472,C010,3749,C010-PKG-2,DRAFT,2025-06-03 08:53:03.531315+05:30,,,,1,36,,,f,f,,kevinbaker@yahoo.com,BULK,3159.66,15.00,2685.71,,
3473,C010,3837,C010-PKG-2,COMPLETED,2025-06-04 13:55:03.531315+05:30,2025-06-04 13:55:03.531315+05:30,2025-06-06 17:55:03.531315+05:30,,1,48,52,48–72h,f,f,,taylorgalvan@yahoo.com,BULK,3159.66,0.00,3159.66,,
3474,C010,3985,C010-PKG-4,COMPLETED,2025-06-05 12:42:03.531315+05:30,2025-06-05 12:42:03.531315+05:30,2025-06-08 14:42:03.531315+05:30,,0,48,74,>72h,f,f,,dbutler@gmail.com,BULK,3185.82,0.00,3185.82,,
3475,C010,3606,C010-PKG-1,COMPLETED,2025-06-05 07:30:03.531315+05:30,2025-06-05 11:30:03.531315+05:30,2025-06-09 12:30:03.531315+05:30,,0,72,97,>72h,f,f,,mark57@yahoo.com,PORTAL,1938.31,15.00,1647.56,,
3476,C010,3634,C010-PKG-3,COMPLETED,2025-06-04 19:33:03.531315+05:30,2025-06-04 21:33:03.531315+05:30,2025-06-06 03:33:03.531315+05:30,,0,36,30,24–48h,f,f,,robertjordan@hotmail.com,PORTAL,1455.23,0.00,1455.23,,
3477,C010,3878,C010-PKG-3,COMPLETED,2025-06-05 23:45:03.531315+05:30,2025-06-06 07:45:03.531315+05:30,2025-06-07 21:45:03.531315+05:30,,0,72,38,24–48h,f,f,,donnaadams@yahoo.com,API,1455.23,5.00,1382.47,,
3478,C010,3653,C010-PKG-1,PENDING,2025-06-06 04:16:03.531315+05:30,2025-06-06 05:16:03.531315+05:30,,,0,24,,,f,f,,gailbrown@hotmail.com,PORTAL,1938.31,0.00,1938.31,,
3479,C010,3729,C010-PKG-2,IN_PROGRESS,2025-06-06 12:29:03.531315+05:30,2025-06-06 15:29:03.531315+05:30,,,0,72,,,f,f,,lori62@yahoo.com,BULK,3159.66,15.00,2685.71,,
3480,C010,3642,C010-PKG-1,COMPLETED,2025-06-07 14:50:03.531315+05:30,2025-06-07 22:50:03.531315+05:30,2025-06-10 12:50:03.531315+05:30,,0,72,62,48–72h,f,f,,stanley49@hotmail.com,PORTAL,1938.31,0.00,1938.31,,
3481,C010,3894,C010-PKG-3,COMPLETED,2025-06-07 18:29:03.531315+05:30,2025-06-08 01:29:03.531315+05:30,2025-06-08 11:29:03.531315+05:30,,0,24,10,<=24h,f,f,,allison55@yahoo.com,PORTAL,1455.23,15.00,1236.95,,
3482,C010,3691,C010-PKG-1,COMPLETED,2025-06-07 11:08:03.531315+05:30,2025-06-07 14:08:03.531315+05:30,2025-06-08 20:08:03.531315+05:30,,1,48,30,24–48h,t,f,REVIEW,maria21@gmail.com,BULK,1938.31,10.00,1744.48,,
3483,C010,3658,C010-PKG-4,COMPLETED,2025-06-07 08:59:03.531315+05:30,2025-06-07 12:59:03.531315+05:30,2025-06-09 18:59:03.531315+05:30,,1,48,54,48–72h,f,f,,courtney69@yahoo.com,API,3185.82,5.00,3026.53,,
3484,C010,3883,C010-PKG-3,COMPLETED,2025-06-08 11:11:03.531315+05:30,2025-06-08 19:11:03.531315+05:30,2025-06-10 10:11:03.531315+05:30,,0,36,39,24–48h,f,f,,aguirrejordan@yahoo.com,BULK,1455.23,5.00,1382.47,,
3485,C010,3611,C010-PKG-2,COMPLETED,2025-06-08 21:46:03.531315+05:30,2025-06-09 02:46:03.531315+05:30,2025-06-11 01:46:03.531315+05:30,,0,36,47,24–48h,f,f,,,PORTAL,3159.66,0.00,3159.66,,
3486,C010,3696,C010-PKG-2,COMPLETED,2025-06-10 05:58:03.531315+05:30,2025-06-10 05:58:03.531315+05:30,2025-06-10 18:58:03.531315+05:30,,0,24,13,<=24h,f,f,,anna39@hotmail.com,API,3159.66,5.00,3001.68,,
3487,C010,3855,C010-PKG-1,COMPLETED,2025-06-10 13:05:03.531315+05:30,2025-06-10 21:05:03.531315+05:30,2025-06-12 04:05:03.531315+05:30,,0,24,31,24–48h,f,f,,nicolesullivan@gmail.com,BULK,1938.31,5.00,1841.39,,
3489,C010,3659,C010-PKG-2,COMPLETED,2025-06-11 03:15:03.531315+05:30,2025-06-11 10:15:03.531315+05:30,2025-06-13 08:15:03.531315+05:30,,1,48,46,24–48h,f,f,,,BULK,3159.66,0.00,3159.66,,
3490,C010,3916,C010-PKG-4,IN_PROGRESS,2025-06-12 09:40:03.531315+05:30,2025-06-12 09:40:03.531315+05:30,,,0,48,,,f,f,,bweber@yahoo.com,PORTAL,3185.82,0.00,3185.82,,
3498,C010,3948,C010-PKG-1,COMPLETED,2025-06-15 06:27:03.531315+05:30,2025-06-15 08:27:03.531315+05:30,2025-06-18 13:27:03.531315+05:30,,0,48,77,>72h,f,f,,adennis@gmail.com,PORTAL,1938.31,0.00,1938.31,,
3500,C010,3984,C010-PKG-1,COMPLETED,2025-06-16 13:36:03.531315+05:30,2025-06-16 13:36:03.531315+05:30,2025-06-18 07:36:03.531315+05:30,,1,24,42,24–48h,f,f,,nathan80@hotmail.com,PORTAL,1938.31,15.00,1647.56,,
3501,C010,3651,C010-PKG-2,COMPLETED,2025-06-17 13:09:03.531315+05:30,2025-06-17 13:09:03.531315+05:30,2025-06-20 03:09:03.531315+05:30,,1,48,62,48–72h,f,f,,ashlee63@yahoo.com,BULK,3159.66,10.00,2843.69,,
3502,C010,3667,C010-PKG-4,PENDING,2025-06-17 00:30:03.531315+05:30,2025-06-17 00:30:03.531315+05:30,,,0,24,,,f,f,,jasonhogan@hotmail.com,API,3185.82,5.00,3026.53,,
3503,C010,3616,C010-PKG-1,IN_PROGRESS,2025-06-18 02:14:03.531315+05:30,2025-06-18 04:14:03.531315+05:30,,,1,24,,,f,f,,cobbchris@gmail.com,PORTAL,1938.31,0.00,1938.31,,
3504,C010,3847,C010-PKG-3,COMPLETED,2025-06-18 17:37:03.531315+05:30,2025-06-18 18:37:03.531315+05:30,2025-06-19 23:37:03.531315+05:30,,1,36,29,24–48h,f,f,,wjones@yahoo.com,API,1455.23,15.00,1236.95,,
3505,C010,3741,C010-PKG-3,COMPLETED,2025-06-19 03:52:03.531315+05:30,2025-06-19 05:52:03.531315+05:30,2025-06-19 20:52:03.531315+05:30,,0,72,15,<=24h,f,f,,corey45@yahoo.com,PORTAL,1455.23,15.00,1236.95,,
3506,C010,3754,C010-PKG-1,COMPLETED,2025-06-18 23:22:03.531315+05:30,2025-06-19 06:22:03.531315+05:30,2025-06-20 10:22:03.531315+05:30,,0,36,28,24–48h,f,f,,nicolehardin@hotmail.com,BULK,1938.31,5.00,1841.39,,
3507,C010,3616,C010-PKG-2,PENDING,2025-06-19 18:54:03.531315+05:30,2025-06-20 02:54:03.531315+05:30,,,0,36,,,f,f,,lynnlee@hotmail.com,BULK,3159.66,0.00,3159.66,,
3508,C010,3815,C010-PKG-1,COMPLETED,2025-06-18 23:54:03.531315+05:30,2025-06-18 23:54:03.531315+05:30,2025-06-20 04:54:03.531315+05:30,,1,24,29,24–48h,f,f,,robert38@yahoo.com,BULK,1938.31,0.00,1938.31,,
3509,C010,3909,C010-PKG-4,COMPLETED,2025-06-20 15:28:03.531315+05:30,2025-06-20 17:28:03.531315+05:30,2025-06-21 22:28:03.531315+05:30,,0,24,29,24–48h,f,f,,tcampbell@yahoo.com,API,3185.82,5.00,3026.53,,
3510,C010,3744,C010-PKG-3,DRAFT,2025-06-20 03:31:03.531315+05:30,,,,1,24,,,f,f,,richard10@gmail.com,API,1455.23,5.00,1382.47,,
3513,C010,3642,C010-PKG-2,COMPLETED,2025-06-22 12:21:03.531315+05:30,2025-06-22 20:21:03.531315+05:30,2025-06-23 21:21:03.531315+05:30,,0,48,25,24–48h,f,f,,samuel81@hotmail.com,BULK,3159.66,0.00,3159.66,,
3515,C010,3706,C010-PKG-2,COMPLETED,2025-06-24 13:08:03.531315+05:30,2025-06-24 13:08:03.531315+05:30,2025-06-25 22:08:03.531315+05:30,,0,36,33,24–48h,f,f,,bbenson@yahoo.com,API,3159.66,0.00,3159.66,,
3516,C010,3963,C010-PKG-3,COMPLETED,2025-06-24 07:07:03.531315+05:30,2025-06-24 07:07:03.531315+05:30,2025-06-25 02:07:03.531315+05:30,,0,24,19,<=24h,t,f,REVIEW,greg15@gmail.com,API,1455.23,0.00,1455.23,,
3517,C010,3653,C010-PKG-1,COMPLETED,2025-06-25 07:12:03.531315+05:30,2025-06-25 14:12:03.531315+05:30,2025-06-26 08:12:03.531315+05:30,,0,24,18,<=24h,f,f,,sarah90@hotmail.com,BULK,1938.31,0.00,1938.31,,
3518,C010,3665,C010-PKG-4,IN_PROGRESS,2025-06-25 18:43:03.531315+05:30,2025-06-26 01:43:03.531315+05:30,,,1,36,,,f,f,,davidcervantes@gmail.com,PORTAL,3185.82,10.00,2867.24,,
3519,C010,3927,C010-PKG-2,COMPLETED,2025-06-25 12:46:03.531315+05:30,2025-06-25 16:46:03.531315+05:30,2025-06-27 05:46:03.531315+05:30,,0,24,37,24–48h,f,f,,,PORTAL,3159.66,0.00,3159.66,,
3520,C010,3606,C010-PKG-1,COMPLETED,2025-06-25 13:17:03.531315+05:30,2025-06-25 21:17:03.531315+05:30,2025-06-29 15:17:03.531315+05:30,,0,72,90,>72h,f,f,,michaelallen@gmail.com,PORTAL,1938.31,5.00,1841.39,,
3521,C010,3953,C010-PKG-3,IN_PROGRESS,2025-06-26 07:10:03.531315+05:30,2025-06-26 11:10:03.531315+05:30,,,0,24,,,f,f,,,PORTAL,1455.23,5.00,1382.47,,
3522,C010,3702,C010-PKG-2,DRAFT,2025-06-26 18:36:03.531315+05:30,,,,0,48,,,f,f,,lauragray@gmail.com,BULK,3159.66,15.00,2685.71,,
3523,C010,3962,C010-PKG-3,COMPLETED,2025-06-26 18:48:03.531315+05:30,2025-06-27 01:48:03.531315+05:30,2025-06-28 17:48:03.531315+05:30,,0,72,40,24–48h,t,f,REVIEW,rachel61@yahoo.com,API,1455.23,10.00,1309.71,,
3524,C010,3932,C010-PKG-4,COMPLETED,2025-06-27 13:46:03.531315+05:30,2025-06-27 15:46:03.531315+05:30,2025-06-27 23:46:03.531315+05:30,,1,24,8,<=24h,f,f,,,BULK,3185.82,5.00,3026.53,,
3525,C010,3884,C010-PKG-4,DRAFT,2025-06-27 00:03:03.531315+05:30,,,,0,72,,,f,t,,milleranthony@hotmail.com,API,3185.82,10.00,2867.24,,
3526,C010,3940,C010-PKG-3,COMPLETED,2025-06-28 08:10:03.531315+05:30,2025-06-28 11:10:03.531315+05:30,2025-07-01 10:10:03.531315+05:30,,0,48,71,48–72h,f,f,,amandadavenport@gmail.com,API,1455.23,5.00,1382.47,,
3527,C010,3778,C010-PKG-1,PENDING,2025-06-27 20:35:03.531315+05:30,2025-06-28 02:35:03.531315+05:30,,,1,72,,,f,f,,nhicks@gmail.com,API,1938.31,5.00,1841.39,,
3528,C010,3716,C010-PKG-3,IN_PROGRESS,2025-06-29 15:09:03.531315+05:30,2025-06-29 20:09:03.531315+05:30,,,0,24,,,f,f,,andradedavid@yahoo.com,PORTAL,1455.23,15.00,1236.95,,
3529,C010,3975,C010-PKG-4,COMPLETED,2025-06-30 14:24:03.531315+05:30,2025-06-30 15:24:03.531315+05:30,2025-07-01 07:24:03.531315+05:30,,1,72,16,<=24h,f,f,,george56@yahoo.com,PORTAL,3185.82,0.00,3185.82,,
3530,C010,3941,C010-PKG-2,COMPLETED,2025-06-30 13:24:03.531315+05:30,2025-06-30 15:24:03.531315+05:30,2025-07-04 13:24:03.531315+05:30,,0,72,94,>72h,f,f,,riveraheather@hotmail.com,PORTAL,3159.66,5.00,3001.68,,
3531,C010,3783,C010-PKG-4,COMPLETED,2025-07-01 13:52:03.531315+05:30,2025-07-01 20:52:03.531315+05:30,2025-07-04 00:52:03.531315+05:30,,0,48,52,48–72h,f,t,REVIEW,parkernicole@hotmail.com,API,3185.82,5.00,3026.53,,
3532,C010,3773,C010-PKG-3,COMPLETED,2025-07-01 00:57:03.531315+05:30,2025-07-01 08:57:03.531315+05:30,2025-07-06 06:57:03.531315+05:30,,0,72,118,>72h,f,f,,,PORTAL,1455.23,0.00,1455.23,,
3533,C010,3896,C010-PKG-2,REOPENED,2025-07-01 11:32:03.531315+05:30,2025-07-01 13:32:03.531315+05:30,,,0,36,,,f,f,,connieglass@hotmail.com,PORTAL,3159.66,5.00,3001.68,,
3534,C010,3843,C010-PKG-4,COMPLETED,2025-07-01 15:11:03.531315+05:30,2025-07-01 19:11:03.531315+05:30,2025-07-03 17:11:03.531315+05:30,,0,36,46,24–48h,f,f,,vsparks@yahoo.com,BULK,3185.82,0.00,3185.82,,
3535,C010,3919,C010-PKG-2,COMPLETED,2025-07-01 11:41:03.531315+05:30,2025-07-01 19:41:03.531315+05:30,2025-07-02 04:41:03.531315+05:30,,1,24,9,<=24h,f,f,,harperjennifer@gmail.com,API,3159.66,10.00,2843.69,,
3536,C010,3978,C010-PKG-4,IN_PROGRESS,2025-07-02 14:50:03.531315+05:30,2025-07-02 21:50:03.531315+05:30,,,0,72,,,f,f,,brettparker@gmail.com,API,3185.82,0.00,3185.82,,
3537,C010,3946,C010-PKG-2,REOPENED,2025-07-02 17:37:03.531315+05:30,2025-07-03 00:37:03.531315+05:30,,,0,72,,,f,f,,ocooley@yahoo.com,API,3159.66,0.00,3159.66,,
3538,C010,3770,C010-PKG-2,COMPLETED,2025-07-03 06:42:03.531315+05:30,2025-07-03 10:42:03.531315+05:30,2025-07-05 22:42:03.531315+05:30,,1,36,60,48–72h,f,f,,woodsanna@yahoo.com,BULK,3159.66,15.00,2685.71,,
3540,C010,3879,C010-PKG-3,IN_PROGRESS,2025-07-04 04:19:03.531315+05:30,2025-07-04 10:19:03.531315+05:30,,,1,48,,,f,f,,,API,1455.23,10.00,1309.71,,
3550,C010,3843,C010-PKG-2,COMPLETED,2025-07-07 21:00:03.531315+05:30,2025-07-08 03:00:03.531315+05:30,2025-07-09 07:00:03.531315+05:30,,0,36,28,24–48h,f,f,,jacqueline86@yahoo.com,API,3159.66,10.00,2843.69,,
3551,C010,3797,C010-PKG-1,COMPLETED,2025-07-08 19:53:03.531315+05:30,2025-07-09 01:53:03.531315+05:30,2025-07-12 08:53:03.531315+05:30,,1,72,79,>72h,f,f,,kentdeborah@yahoo.com,API,1938.31,0.00,1938.31,,
3552,C010,3661,C010-PKG-4,COMPLETED,2025-07-09 07:55:03.531315+05:30,2025-07-09 15:55:03.531315+05:30,2025-07-11 13:55:03.531315+05:30,,0,36,46,24–48h,f,f,,wanda95@yahoo.com,BULK,3185.82,5.00,3026.53,,
3553,C010,3858,C010-PKG-2,COMPLETED,2025-07-09 16:39:03.531315+05:30,2025-07-09 23:39:03.531315+05:30,2025-07-13 14:39:03.531315+05:30,,0,72,87,>72h,f,f,,flynncarol@yahoo.com,API,3159.66,0.00,3159.66,,
3554,C010,3694,C010-PKG-1,COMPLETED,2025-07-09 19:31:03.531315+05:30,2025-07-10 00:31:03.531315+05:30,2025-07-11 02:31:03.531315+05:30,,0,36,26,24–48h,f,t,REVIEW,garciasara@gmail.com,PORTAL,1938.31,15.00,1647.56,,
3555,C010,3954,C010-PKG-3,COMPLETED,2025-07-09 22:49:03.531315+05:30,2025-07-10 03:49:03.531315+05:30,2025-07-13 08:49:03.531315+05:30,,1,48,77,>72h,f,f,,michael21@hotmail.com,PORTAL,1455.23,0.00,1455.23,,
3556,C010,3819,C010-PKG-2,COMPLETED,2025-07-10 07:16:03.531315+05:30,2025-07-10 11:16:03.531315+05:30,2025-07-11 08:16:03.531315+05:30,,1,24,21,<=24h,f,f,,jhansen@hotmail.com,BULK,3159.66,15.00,2685.71,,
3557,C010,3797,C010-PKG-1,COMPLETED,2025-07-11 11:12:03.531315+05:30,2025-07-11 19:12:03.531315+05:30,2025-07-12 10:12:03.531315+05:30,,1,36,15,<=24h,f,f,,ruben08@gmail.com,BULK,1938.31,5.00,1841.39,,
3558,C010,3738,C010-PKG-2,COMPLETED,2025-07-11 07:08:03.531315+05:30,2025-07-11 15:08:03.531315+05:30,2025-07-13 04:08:03.531315+05:30,,0,24,37,24–48h,f,f,,,BULK,3159.66,0.00,3159.66,,
3559,C010,3915,C010-PKG-2,COMPLETED,2025-07-11 07:24:03.531315+05:30,2025-07-11 13:24:03.531315+05:30,2025-07-14 19:24:03.531315+05:30,,0,72,78,>72h,t,f,REVIEW,bbell@hotmail.com,API,3159.66,15.00,2685.71,,
3560,C010,3746,C010-PKG-3,COMPLETED,2025-07-11 06:02:03.531315+05:30,2025-07-11 08:02:03.531315+05:30,2025-07-13 00:02:03.531315+05:30,,0,36,40,24–48h,f,f,,ywilliams@hotmail.com,PORTAL,1455.23,15.00,1236.95,,
3561,C010,3688,C010-PKG-4,COMPLETED,2025-07-11 14:16:03.531315+05:30,2025-07-11 17:16:03.531315+05:30,2025-07-14 19:16:03.531315+05:30,,1,48,74,>72h,f,f,,timothyparker@hotmail.com,BULK,3185.82,10.00,2867.24,,
3562,C010,3679,C010-PKG-4,IN_PROGRESS,2025-07-12 11:35:03.531315+05:30,2025-07-12 16:35:03.531315+05:30,,,0,36,,,f,f,,nmason@gmail.com,BULK,3185.82,10.00,2867.24,,
3564,C010,3678,C010-PKG-4,REOPENED,2025-07-13 06:17:03.531315+05:30,2025-07-13 07:17:03.531315+05:30,,,0,72,,,f,f,,fbennett@yahoo.com,PORTAL,3185.82,10.00,2867.24,,
3565,C010,3636,C010-PKG-4,IN_PROGRESS,2025-07-14 15:17:03.531315+05:30,2025-07-14 17:17:03.531315+05:30,,,0,24,,,f,f,,lanemichael@hotmail.com,BULK,3185.82,5.00,3026.53,,
3566,C010,3727,C010-PKG-4,COMPLETED,2025-07-15 05:25:03.531315+05:30,2025-07-15 05:25:03.531315+05:30,2025-07-16 18:25:03.531315+05:30,,0,48,37,24–48h,f,t,REVIEW,rhernandez@yahoo.com,PORTAL,3185.82,0.00,3185.82,,
3568,C010,3695,C010-PKG-1,COMPLETED,2025-07-15 16:22:03.531315+05:30,2025-07-15 20:22:03.531315+05:30,2025-07-18 12:22:03.531315+05:30,,1,72,64,48–72h,f,f,,william73@yahoo.com,BULK,1938.31,5.00,1841.39,,
3569,C010,3666,C010-PKG-4,COMPLETED,2025-07-16 02:00:03.531315+05:30,2025-07-16 04:00:03.531315+05:30,2025-07-19 04:00:03.531315+05:30,,0,48,72,48–72h,f,f,,eric19@gmail.com,BULK,3185.82,10.00,2867.24,,
3570,C010,3976,C010-PKG-3,COMPLETED,2025-07-16 02:44:03.531315+05:30,2025-07-16 05:44:03.531315+05:30,2025-07-18 08:44:03.531315+05:30,,0,48,51,48–72h,f,f,,,BULK,1455.23,0.00,1455.23,,
